,symbol,last_price,strike,atm_call_last,atm_put_last,atm_call_IV,atm_put_IV
50,TNA,42.61000061035156,42.0,4.325,3.925,0.8386246606445311,0.8344743115234373
51,TQQQ,29.309999465942383,29.0,3.275,2.945,0.8940440283203124,0.8881847119140623
52,TZA,33.06999969482422,33.0,3.475,3.4749999999999996,0.8706067626953125,0.8881847119140623
53,UCO,39.36000061035156,39.0,3.9,3.55,0.7929708203125,0.7949239257812499
54,UNG,31.940000534057617,31.5,3.325,2.95,0.8168963623046874,0.8339860351562498
55,UPRO,41.18000030517578,40.0,6.85,2.825,0.8017597949218749,0.6960479614257813
56,URA,23.389999389648438,23.0,1.725,1.4,0.5478560839843751,0.5712933496093751
57,USO,78.69000244140625,78.0,4.15,3.6,0.446294599609375,0.43506424316406256
58,UUP,29.139999389648438,29.0,0.53,0.36,0.13672738281250002,0.127938408203125
59,UVXY,10.3100004196167,10.0,1.4649999999999999,1.0899999999999999,1.0751999365234377,1.021489267578125
60,VIXY,14.630000114440918,14.5,1.325,1.225,0.7216824707031251,0.7392604199218749
61,VXX,19.709999084472656,19.5,0.72,1.8599999999999999,0.5415084912109377,0.8369156933593749
62,WEAT,8.649999618530273,8.5,0.6000000000000001,0.45,0.507817421875,0.507817421875
63,XBI,83.95999908447266,83.0,5.125,3.75,0.47510290527343746,0.45606012695312503
64,XHB,61.0,61.0,3.45,2.75,0.6247596118164063,0.4924367163085938
65,XLB,77.62000274658203,77.0,3.35,2.425,0.47290566162109376,0.3776917700195312
66,XLE,84.08999633789062,84.0,3.5,3.975,0.37256486816406253,0.446294599609375
67,XLF,33.47999954223633,33.0,1.26,0.865,0.26416751464843746,0.28174546386718746
68,XLI,95.08999633789062,95.0,2.675,2.65,0.4348201049804688,0.44287666503906253
69,XLK,138.02999877929688,138.0,5.725,4.8,0.4282283740234375,0.39075316284179684
70,XLP,74.33000183105469,74.0,1.5,1.595,0.1821370849609375,0.24195093994140626
71,XLU,75.94000244140625,75.5,1.83,1.6150000000000002,0.2049640051269531,0.22827920166015625
72,XLV,126.4000015258789,126.0,2.5700000000000003,2.99,0.21436332519531248,0.26416751464843746
73,XLY,158.8300018310547,157.5,8.9,5.375,0.47614049255371094,0.43506424316406256
74,XME,51.75,51.5,2.8,2.5,0.7888204711914062,0.7971211694335938
75,XOP,150.8300018310547,150.0,8.850000000000001,8.55,0.48413601806640627,0.5136767382812499
76,XRT,65.27999877929688,65.0,3.185,3.15,0.648441015625,0.71679970703125
77,YINN,68.37999725341797,68.0,8.05,6.75,0.8764660791015625,0.850587431640625
