,symbol,last_price,strike,atm_call_last,atm_put_last,atm_call_IV,atm_put_IV
48,SLV,17.360000610351562,17.0,0.505,0.11499999999999999,0.31250687499999996,0.27539787109374997
49,SMH,222.6699981689453,222.5,4.775,4.475,0.3874572973632812,0.37695935546875
50,SOXL,15.979999542236328,15.5,1.29,0.8,1.1875040625,1.1757853710937498
51,SOXS,42.4900016784668,42.0,2.925,2.5,1.1464886425781249,1.1748088134765624
52,SPXU,15.880000114440918,15.5,0.775,0.41000000000000003,0.6523472265625001,0.6699251757812501
53,SPY,405.30999755859375,405.0,5.285,4.904999999999999,0.2293167889404297,0.22669230346679686
54,SQQQ,41.86000061035156,41.5,2.215,1.865,0.8818371191406249,0.8867198828124999
55,SSO,51.22999954223633,51.0,1.4500000000000002,1.125,0.5249070947265625,0.48242705078125003
56,SVXY,52.77000045776367,52.5,1.25,0.875,0.5712933496093751,0.543949873046875
57,TAN,85.72000122070312,85.0,2.625,1.875,0.524418818359375,0.5073291455078125
58,TBT,26.200000762939453,26.0,0.6499999999999999,0.46499999999999997,0.41992767578125,0.41211525390625
59,TLT,113.62000274658203,113.5,1.22,1.1949999999999998,0.19117019775390626,0.20557435058593748
60,TNA,43.7599983215332,43.5,2.2199999999999998,1.8599999999999999,0.866212275390625,0.8251970605468748
61,TQQQ,30.239999771118164,30.0,1.58,1.365,0.875977802734375,0.8906260937499999
62,TZA,32.220001220703125,32.0,1.585,1.4100000000000001,0.8300798242187499,0.8554701953125
63,UCO,36.72999954223633,36.5,1.85,1.6,0.85742330078125,0.8466812207031249
64,UNG,31.989999771118164,31.5,1.415,0.9750000000000001,0.65820654296875,0.6865265722656251
65,UPRO,42.0,42.0,1.9,1.575,0.709963837890625,0.6787141503906251
66,URA,21.780000686645508,21.5,0.825,0.47500000000000003,0.5654340332031251,0.50586431640625
67,USO,75.8499984741211,75.5,2.0300000000000002,1.65,0.4545952978515625,0.44727115234375
68,UUP,29.1299991607666,29.0,0.3,0.13,0.180672255859375,0.12305564453125001
69,UVXY,10.40999984741211,10.0,0.745,0.39,0.914063359375,1.015629921875
70,VIXY,14.770000457763672,14.5,0.675,0.42500000000000004,0.6543003320312502,0.6796907031250001
71,VXX,20.149999618530273,20.0,0.43000000000000005,0.5,0.42578699218750005,0.51562984375
72,WEAT,8.359999656677246,8.0,0.45,0.05,0.500005,0.5273484765625001
73,XBI,85.04000091552734,85.0,2.215,2.19,0.49805189453125004,0.4897511962890626
74,XHB,61.38999938964844,61.0,3.025,2.475,0.8364274169921874,0.789064609375
75,XLB,78.16999816894531,78.0,2.4,2.4499999999999997,0.5366257275390626,0.5874064697265625
76,XLE,82.83999633789062,82.0,2.05,1.375,0.3706117626953125,0.41748629394531245
77,XLF,33.720001220703125,33.5,0.56,0.395,0.2919992675781249,0.30371790039062496
78,XLI,95.5199966430664,95.5,2.4,2.4,0.9082040429687499,0.91211025390625
79,XLK,139.8800048828125,139.5,2.415,2.4450000000000003,0.5647016186523439,0.4260311303710938
80,XLP,74.44999694824219,74.0,1.1099999999999999,0.46,0.3398503515625,0.213875048828125
81,XLU,75.70999908447266,75.5,0.79,0.7150000000000001,0.215828154296875,0.273444765625
82,XLV,127.29000091552734,127.0,1.71,2.695,0.3078682495117187,0.6613803393554689
83,XLY,159.67999267578125,159.0,2.855,2.4699999999999998,0.397466962890625,0.42383388671875
84,XME,52.04999923706055,52.0,2.25,1.8,0.7744163183593751,0.6352575537109376
85,XOP,149.00999450683594,149.0,4.0,3.95,0.5036670727539063,0.49268085449218757
86,XRT,65.55000305175781,65.5,2.085,1.8050000000000002,0.569340244140625,0.50586431640625
87,YINN,70.41999816894531,70.0,3.8,3.2249999999999996,0.9252937158203125,0.8852550537109375
